"Address"	"Total Balance"	"delphi"	"dex"
"0x043500bb7086c4b6457cd8362fd7306b1c90db00"	0,581666621726021571	0,581666621726021571	0
"0xe8b87679bf143ddc835ced7670b6f594a501fd80"	14,413073066489729968	14,413073066489729968	0
"0x5780837c1d9ac3cd9b72203c8a0cfac73a9fc0b8"	240693,541550977737642825	240693,541550977737642825	0
"0x4dab9b8fca17a37e5ef0eef7d1ac09e2ac1580fb"	1557,147507873200083850	1557,147507873200083850	0
"0xe6cb0096927fde2cc0ba3b8dda6913e54198952e"	1464,740476951586970245	1464,740476951586970245	0
"0x278aea15fd6074ad8c5f890a05bb28e336be3be5"	190,058589196245748099	190,058589196245748099	0
"0x6b6582abce056d5394c18392539ee72d8979e160"	1037,137843254502513446	1037,137843254502513446	0
"0xc1723b93e1aadfd00806079edf11d70461c49da0"	347,580902366863483621	347,580902366863483621	0
"0x8b9fa7432c73c7135e3ec3014cc0b39720634fc2"	13790,488517909929214511	13790,488517909929214511	0
"0xa14f9b86da08467dd05b8c6e2c3a2f2c6214c60f"	1298,561485653582167288	1298,561485653582167288	0
"0x52cc6357cebe1b5114aea23e62cd773d6004b71d"	1459,992493147732602665	1459,992493147732602665	0
"0x3c3b04835a0fc640f78e63dede6b3d4ac55d688c"	545,806947334810047323	545,806947334810047323	0
"0x813413997503e41173f210c908cdb3528835cd42"	73,421353409278211188	73,421353409278211188	0
"0xf53feaeb035361c046e5669745695e450ebb4028"	18,111185277808672822	18,111185277808672822	0
"0x4ee92dbb71e04bdb8c7f83b08fc5b26659f97a4f"	2665,609038463197066449	2665,609038463197066449	0
"0x399abd36b9c7cef008f75d8805ee5fdf05d41773"	73,849368674995488959	73,849368674995488959	0
"0xfac44bfdc053a9615c6b0527f44416914628a0c4"	1187,109685212051772396	1187,109685212051772396	0
"0xcee32df0cb1ae7a8770ea9f10aea96fab9031f05"	0,360751500398722058	0,360751500398722058	0
"0xdb9a122beafa7518947437477b82ac3f08727ece"	668,145424280244242254	668,145424280244242254	0
"0x5d47e5d242a8f66a6286b0a2353868875f5d6068"	86,670067563981106673	86,670067563981106673	0
"0x5e38b802525de11a54506801b296d2aa93d033ef"	807,333496577035248265	807,333496577035248265	0
"0x397b25001f0fc0f3dbabce5739fd69254b74568d"	0,361302543778217577	0,361302543778217577	0
"0x45a5068955fce555922009b90a8f13bca8f1547c"	0,529668582569556179	0,529668582569556179	0
"0x2cad80ba1244320733ae568ce6bdea064a9de3ab"	0,300799843335470385	0,300799843335470385	0
"0x5c538d3e8ea308a52563694ce265b46c86f869dd"	0,422319978936833040	0,422319978936833040	0
"0x4d9e4c43ab331142aa4465205696f0017255c56b"	0,256851504818157217	0,256851504818157217	0
"0xbbfb6566ad064c233af6314aeb1eee4c26a5f921"	4850,960596318665920990	4850,960596318665920990	0
"0x1e1a575fe7bdf0d6265e4127787d3ac93d539239"	3,918481798268084404	3,918481798268084404	0
"0x8d54eb6815574bd426be06f9748d8b5b6638c61a"	110,906087564132960210	110,906087564132960210	0
"0xb5184bc3d68447fdba1da2f550a363e4465d666c"	621,116795678915309509	621,116795678915309509	0
"0xc67e60380e06ec8b20b3def2b86ab0966af1f060"	815,985563050002838281	815,985563050002838281	0
"0x53844b5f02e634a6e70b9c67c813af79060c70c3"	0,248531811192705510	0,248531811192705510	0
"0x2e614cfb16cea25bed9f07fcefcce7dfc73cd39f"	804,778663169604442373	804,778663169604442373	0
"0xaf9df16c45e28a2ad96699cc11b104c12897f625"	7447,171763444090174744	7447,171763444090174744	0
"0x7c567f75c4b444b7bdae7aaae747f954f93d4185"	0,356419760063114710	0,356419760063114710	0
"0x7b8ea0a8778ca882c6314040f7b7dd6dd9cc77ec"	1101,546099835387394705	1101,546099835387394705	0
"0x7c6d719fe00989ae3df8d3e88041945665a332bb"	1004,605224512235281509	1004,605224512235281509	0
"0x983b36872ae1bbc40dd0a99c3ed98429fea0ebd4"	9612,496790343131578993	9612,496790343131578993	0
"0x9cff5ac9420e3f1f3b3ff21bcd50b4fd6c7f1f23"	2,757480654265259901	2,757480654265259901	0
"0x90eb355a85ea5324529224945bb55f1960da1b47"	1907,051321700462722220	1907,051321700462722220	0
"0x78c437fd49cb9f9dcfa113cd4f561a8b7008a9f8"	11,617882440590996396	11,617882440590996396	0
"0xbd1f7d88c76a86c60d41bddd4819fae404e7151e"	512,114923600098336465	512,114923600098336465	0
"0x14e56cf9e6257475f9b6310adc98865fc24d6504"	13,029156505137173383	13,029156505137173383	0
"0x0c39a628d6325a838ac629750b9edcce2f4a57b5"	11,622447309111942459	11,622447309111942459	0
"0x6e561fff127d63e298d1b08bdbc07d59fd748ba2"	23,414960405180401892	23,414960405180401892	0
"0x1e8c000cca4d61c60255704ab827b03e8700129d"	0,260447675478213458	0,260447675478213458	0
"0x65870575837f98511793041ee5c0cc4db911b01e"	0,424275516742673497	0,424275516742673497	0
"0xe769d85072672dd5e763816fa2c60627b5bcde52"	791,820074307904405941	791,820074307904405941	0
"0xf7675840d593fbc5e9382dfec12d422319edb172"	0,050144944910256450	0,050144944910256450	0
"0x5dec02a7ebb9d1949c320303fdc2397ec7e09885"	766,654593084394832658	766,654593084394832658	0
"0x80feeb2c7956a7a8e87a7e9e90bfd61baedd913a"	1371,610414474043864175	1371,610414474043864175	0
"0xd527355a213acad5fcb66a81cfc081474b611f73"	21,481179756174931583	21,481179756174931583	0
"0x8c0c8d676fdfd1717b16b61bd0037001ff100e78"	0,187125358687830839	0,187125358687830839	0
"0x928efa31db4d805dc355945a5ab3c8c7a8db2fe2"	0,557047845832869370	0,557047845832869370	0
"0xe1163dcfb598f74da146a83cc878731d553abbfe"	54,498466284182995878	54,498466284182995878	0
"0xeb4bd5231274aa4c2b97a4fa06bad9ecfcdad5e0"	0,052683037150908607	0,052683037150908607	0
"0xd3639dc9b9486b9701d48259816d33b086ae6515"	12446,055706342696794309	12446,055706342696794309	0
"0xd99a8618e14462a2a323a5446c5856ceb8742e94"	45673,137280394992558286	45673,137280394992558286	0
"0xace95175b107f0d6a7a2949f7af83d7a3528fb4e"	19,131249932944317749	19,131249932944317749	0
"0x9a8fb046dc361a347d5aa7cfa83b2a52ce35c60d"	12,850950938089310327	12,850950938089310327	0
"0xad5c49dc02646898c7b9771e4c20bd3203556e76"	142,649756335635657933	142,649756335635657933	0
"0x3100196ea6ce9b824896c53838fa6fc88e3e5054"	0,375364390809951765	0,375364390809951765	0
"0xc571147a515a789eb23cbcbf92f86bc1485ab877"	1609,929209599193200120	1609,929209599193200120	0
"0x71e1d6e6f8da5295d6ff161bb22e9183120c9a15"	0,534097920334604570	0,534097920334604570	0
"0x728742e8cb6ccf1fec195c5a7539fc87162daf23"	29009,664347829413600266	29009,664347829413600266	0
"0xf503feb4f6570e0a44c5231df53dae3fb5d7d628"	0,000001904538035504	0,000001904538035504	0
"0x3373dd6f705e750898f678562960f99fcfbf6cbb"	4654,186538050271337852	4654,186538050271337852	0
"0x0467460ca0620c06bf23bd09f38341f7d233aba5"	348,795401131329299460	348,795401131329299460	0
"0x4795237e09bf7bff7b6fb3d42466e2917f571223"	581,387488322488707126	581,387488322488707126	0
"0xde6b2a06407575b98724818445178c1f5fd53361"	0,424737644692685823	0,424737644692685823	0
"0x57e3cf0221e6a15c55ade85f3c314abe0d41fee6"	4871,166792716796408058	4871,166792716796408058	0
"0xc8145caf71b4af6c6cc682fc7e1a41c8769c6e86"	793,411513022726467170	793,411513022726467170	0
"0xc808a7e9510dbc4ef27a21432649a3ed9ecd6968"	19026,789948970734258182	19026,789948970734258182	0
"0x05c18ffc1c74cb67cb26bb5222aaf3355b74bbc3"	439,742671574170344684	439,742671574170344684	0
"0x94e5644609e01c583086bd27854b16730cd41e75"	679,907709790293665719	679,907709790293665719	0
"0x620eb3c8d13b5bb235f2af01b20634b4c99955f0"	317,569535804930239919	317,569535804930239919	0
"0x77fb0deba36c1ae0057b8a07174ed3c87f53f11e"	4177,802914931338818860	4177,802914931338818860	0
"0x9160ab7ee16e69aabf910c41c46bb798c8f9546f"	284,124592394299099851	284,124592394299099851	0
"0xe63b7ff4639b990bad1d7257fff8070f859f0997"	1600,858308688421402621	1600,858308688421402621	0
"0x2314ed6c3e79b05365fb14b6bb832f03555104eb"	53,998613209786959999	53,998613209786959999	0
"0xa68e8c09dddd6ab170d5872422f38877622adada"	5455,786508569926809287	5455,786508569926809287	0
"0xd974991292c314696f68eaa2732191bb1688331d"	232,336065485603739944	232,336065485603739944	0
"0x274d9e726844ab52e351e8f1272e7fc3f58b7e5f"	21859,197669470944674686	21859,197669470944674686	0
"0xa14dcc58023eb50bc46b4621571b165b7b2cd9e4"	30,142100716342863365	30,142100716342863365	0
"0x17fd9ae8e8abc660c37855ab6ad1aa793d1d252c"	779,521330909832613543	779,521330909832613543	0
"0x6db499d9d4f996ad90ddc72630b2809b41f18266"	0,313941724519035903	0,313941724519035903	0
"0x0f87dd03a74e6a48d56661d96f44880c79b9d795"	6525,203228299942566082	6525,203228299942566082	0
"0x000e8c608473dcee93021eb1d39fb4a7d7e7d780"	8003,983953526130790124	8003,983953526130790124	0
"0x12d4f5e2efd434f752893b06a1406c3e7ac1c704"	3941,691959267234778963	3941,691959267234778963	0
"0x9bb4d790e8f205f15448b6a746d94f75f18cb4b6"	1400,601298420354396512	1400,601298420354396512	0
"0x1acf3e6e5fb8f5d53469c15b48550bbcfeb22bfc"	696,488312081783078611	696,488312081783078611	0
"0x2fd0476478c01d0472b264e27f9d3c1b30dada2a"	161,168115730629779137	161,168115730629779137	0
"0x33f14f6233bfdefd12520c6eca0d4ad526f2c6e6"	1268,019425530138505565	1268,019425530138505565	0
"0x7a22e7a4d912231f9c0fb6760c59ab560188360b"	15,324386959411832265	15,324386959411832265	0
"0x70e439584ef1ba300106b9c16543eaa1de676dc2"	187,063605100425036198	187,063605100425036198	0
"0x7624b0284b2a76da321b2f7ef27481d004dc235a"	524,721345667293348924	524,721345667293348924	0
"0xc6945ac4789fe3dd9e6c93746948b8409b6dd350"	0,476560828750280052	0,476560828750280052	0
"0x7a2fffcf2fbacc3f35c8e807d975f7c2046316af"	18560,493024186012917198	18560,493024185998365283	0,000000000014551915
"0xdf88cbe36a66280300fb23dbd60b9fda671fb332"	357,484671138682358560	357,484671138682358560	0
"0x309dfaf096a9ea21b0c8c0aafbe27dbf715d37b4"	18560,885728819201176520	18560,885728819201176520	0
"0xb0e1505d9c8eff6936b927816a819b1ebaabd67e"	969,185435036934904929	969,185435036934904929	0
"0x493374100e511b1b091fa5bace1929dc154fee80"	8485,696551698638359085	8485,696551698638359085	0
"0x42087c28f296d3b2dab56e3f5d1aca1388f2be5b"	66,540237064505973308	66,540237064505973308	0
"0x268cb4c8b97da9d146702d84501a64f597a3aa14"	49515,128602360317017883	49515,128602360317017883	0
"0xf1111dcdfbb2e5d93173aecfa4e388b48a31f17c"	117,522994465622645066	117,522994465622645066	0
"0x7b4b04ce4760cc87356e8a4a69abf17cc9575f8a"	1250,689191402504548023	1250,689191402504548023	0
"0x54ef5a05161f0114c0f41b8ee0d269903ae7be8d"	3796,277688904065144015	3796,277688904065144015	0
"0x5543955098067c40807371cd32418b9b7e0e5600"	423,976012550116138300	423,976012550116138300	0
"0x668c6f75486d6882a1aacf7bf03eee605c96fdad"	1095,561088711385309580	1095,561088711385309580	0
"0xddf4538cf464d587fb22d2349a465b16c3ffaf63"	548,107662533206621447	548,107662533206621447	0
"0x68a649c1a4335c3f5c6fab1c60fb438ff5098531"	164,474475301211924716	164,474475301211924716	0
"0x2ae9c12d8356f11d1be6c4e91fe64c10783d42e5"	52,938873644577249422	52,938873644577249422	0
"0x0dd2019e2633e99a5865eeac5d05c3bc113f363b"	192,533334013382727790	192,533334013382727790	0
"0x163b8deb1730d0a69f4c76ffd3c39f23d6289449"	140,994386202494865756	140,994386202494865756	0
"0x267987b4ed90807a427e582acfd170a5fa01be6b"	174,029229618627795162	174,029229618627795162	0
"0x1bf631120ce843ec8c9c04e9560c454e3bc2d1f5"	70,952503219727205419	70,952503219727205419	0
"0x42a64201a842ede7e617a36b0256dc20ad34fa88"	63,040297511851029810	63,040297511851029810	0
"0x51a23045db018780dd40c890c62368c187e8d179"	1387,791182740323620237	1387,791182740323620237	0
"0xb1945d5962a0a3d9b88679de4409ca377e4d08bd"	0,308944769723865198	0,308944769723865198	0
"0x46e6f25d092ad9048a3c2bf09a8ea02fa15f0d05"	703,071731955555833338	703,071731955555833338	0
"0x4f50d47d20380172746527bbeaa274940c38efac"	1084,459625481232251332	1084,459625481232251332	0
"0x91a503945eaf68ff638da328931f460893ef42d6"	516,935412217164412141	516,935412217164412141	0
"0xe86a383f599eb082f0dd6187dc144e22893220f6"	613,666532617542543449	613,666532617542543449	0
"0x3c229864378b3b0adf98ae247ca33986aed8ec1e"	657,206147843076450954	657,206147843076450954	0
"0x7d480d5fa0e8ab1232c02daf9aba33fd812987fa"	566,035474954632263689	566,035474954632263689	0
"0x6bac48867bc94ff20b4c62b21d484a44d04d342c"	980,969988754996848002	980,969988754996848002	0
"0x0ef8582381874780e4cdbbeaef8bfa1f9cd34dae"	773,665100404870599959	773,665100404870599959	0
"0x8a9bcdc68d19e111663d6c986caf1da1eda1c304"	538,530563467793967902	538,530563467793967902	0
"0x373af10b9e12bfa505149f287edd0f00511ee886"	5,643523016757944433	5,643523016757944433	0
"0xac9e6fa8ad5214f365e99ee96227598ea1e4b20c"	7166,751086349839169998	7166,751086349839169998	0
"0x2755da7bb6b7a70eae26cccf447682298eac1eb8"	1809,068734025412595656	1809,068734025412595656	0
"0x4ff9288793ce6c98d7dab429f8ad97691d8a0f5d"	153,848825106724291345	153,848825106724291345	0
"0x5eb6fcebbce8b397e501f5eb156f150441cc3c86"	1394,915414228206827829	1394,915414228206827829	0
"0xd607fce24b45d4be5bc6b9aac0540bdff8ddf76b"	705,916974905130018669	705,916974905130018669	0
"0xf1c0dc910ecfb7260e97e79d9e89774dca231456"	2,660256406559111664	2,660256406559111664	0
"0xdb33efb01ed7f36a803b1e7eaeae737d22f9ebca"	9863,922439131121791434	9863,922439131121791434	0
"0xc4dfdf8c6b5512b2aab84e8d9f969cb8b9fd3aba"	18270,027733035865821876	18270,027733035865821876	0
"0x5056aa6baa5967d588bbe8f546ec15891bd56a49"	1701,380557588705414673	1701,380557588705414673	0
"0x200c233de55c1e2ab271edb87e5abce150d637a0"	0,270918640401609068	0,270918640401609068	0
"0xe64262a940f948abbe4236eb936e07aa7550a1ff"	720,288067525606038544	720,288067525606038544	0
"0xf14a04d18cb5ba0fe293f6157cd4593404c12ece"	0,336907286340305312	0,336907286340305312	0
"0xed576e57ae40d9e8fae69fc5e71db3a9ae66c23a"	7112,702004049555398524	7112,702004049555398524	0
"0x7d6645feba93d57d817763350b33c19d9c2ced3c"	464,240072501547501815	464,240072501547501815	0
"0x5c46deea1783f1d7e9579b963f2021ac1b5bfe7b"	379,472572232445713780	379,472572232445713780	0
