"Address"	"Total Balance"	"delphi"	"dex"	"sparta"
"0x043500bb7086c4b6457cd8362fd7306b1c90db00"	0,543615624928084684	0,543615624928084684	0	0
"0xe8b87679bf143ddc835ced7670b6f594a501fd80"	15,706961729567794350	15,706961729567794350	0	0
"0x5780837c1d9ac3cd9b72203c8a0cfac73a9fc0b8"	15836,262036125292070210	15836,262036125059239566	0,000000000232830644	0
"0x4dab9b8fca17a37e5ef0eef7d1ac09e2ac1580fb"	35159,952733558828185778	4121,243056293264089618	0	31038,709677265564096160
"0xe6cb0096927fde2cc0ba3b8dda6913e54198952e"	11477,488977024611813249	11477,488977024611813249	0	0
"0x278aea15fd6074ad8c5f890a05bb28e336be3be5"	4408,986155959856660047	4408,986155959856660047	0	0
"0x6b6582abce056d5394c18392539ee72d8979e160"	7141,126827586289437022	7141,126827586289437022	0	0
"0xc1723b93e1aadfd00806079edf11d70461c49da0"	10426,435915947093917567	8820,769737811737286393	0	1605,666178135356631174
"0x8b9fa7432c73c7135e3ec3014cc0b39720634fc2"	11064,699859163021756103	11064,699859163021756103	0	0
"0xa14f9b86da08467dd05b8c6e2c3a2f2c6214c60f"	6219,163078318508269149	6219,163078318508269149	0	0
"0x52cc6357cebe1b5114aea23e62cd773d6004b71d"	4117,836163398907956434	4117,836163398907956434	0	0
"0x3c3b04835a0fc640f78e63dede6b3d4ac55d688c"	4208,111938429348811042	4208,111938429348811042	0	0
"0x813413997503e41173f210c908cdb3528835cd42"	0,636076996583636922	0,636076996583636922	0	0
"0xf53feaeb035361c046e5669745695e450ebb4028"	5,800895460669787340	5,800895460669787340	0	0
"0x4ee92dbb71e04bdb8c7f83b08fc5b26659f97a4f"	7713,477863647203776054	7713,477863647203776054	0	0
"0x399abd36b9c7cef008f75d8805ee5fdf05d41773"	0,726741476666134090	0,726741476666134090	0	0
"0xfac44bfdc053a9615c6b0527f44416914628a0c4"	6076,134271390907997556	6076,134271390907997556	0	0
"0xcee32df0cb1ae7a8770ea9f10aea96fab9031f05"	0,351158329203084763	0,351158329203084763	0	0
"0xdb9a122beafa7518947437477b82ac3f08727ece"	10262,483484881689946633	10262,483484881689946633	0	0
"0x5d47e5d242a8f66a6286b0a2353868875f5d6068"	0,510785477174592439	0,510785477174592439	0	0
"0x5e38b802525de11a54506801b296d2aa93d033ef"	3478,741063487491828710	3478,741063487491828710	0	0
"0x397b25001f0fc0f3dbabce5739fd69254b74568d"	0,351648426969874639	0,351648426969874639	0	0
"0x45a5068955fce555922009b90a8f13bca8f1547c"	0,534509558636361959	0,534509558636361959	0	0
"0x2cad80ba1244320733ae568ce6bdea064a9de3ab"	0,299115255332688679	0,299115255332688679	0	0
"0x5c538d3e8ea308a52563694ce265b46c86f869dd"	0,418148908561161547	0,418148908561161547	0	0
"0x4d9e4c43ab331142aa4465205696f0017255c56b"	0,256747917840876416	0,256747917840876416	0	0
"0xbbfb6566ad064c233af6314aeb1eee4c26a5f921"	5817,426897723140427843	5817,426897723140427843	0	0
"0x1e1a575fe7bdf0d6265e4127787d3ac93d539239"	1,294318667786694022	1,294318667786694022	0	0
"0x8d54eb6815574bd426be06f9748d8b5b6638c61a"	273,739889672404615339	273,739889672404615339	0	0
"0xb5184bc3d68447fdba1da2f550a363e4465d666c"	274,180619841662178260	274,180619841662178260	0	0
"0xc67e60380e06ec8b20b3def2b86ab0966af1f060"	5914,685464073548246233	5914,685464073548246233	0	0
"0x53844b5f02e634a6e70b9c67c813af79060c70c3"	0,272849050955831507	0,272849050955831507	0	0
"0x2e614cfb16cea25bed9f07fcefcce7dfc73cd39f"	5557,650947461165742425	5557,650947461165742425	0	0
"0xaf9df16c45e28a2ad96699cc11b104c12897f625"	10472,493408982210894465	10472,493408982210894465	0	0
"0x7c567f75c4b444b7bdae7aaae747f954f93d4185"	0,345780730933526348	0,345780730933526348	0	0
"0x7b8ea0a8778ca882c6314040f7b7dd6dd9cc77ec"	6109,267490145059127826	6109,267490145059127826	0	0
"0x7c6d719fe00989ae3df8d3e88041945665a332bb"	1654,065843270850791669	1654,065843270850791669	0	0
"0x983b36872ae1bbc40dd0a99c3ed98429fea0ebd4"	7888,236483290860633133	7888,236483290860633133	0	0
"0x9cff5ac9420e3f1f3b3ff21bcd50b4fd6c7f1f23"	0,938063434342654046	0,938063434342654046	0	0
"0x90eb355a85ea5324529224945bb55f1960da1b47"	3750,175607590250820067	3750,175607590250820067	0	0
"0x78c437fd49cb9f9dcfa113cd4f561a8b7008a9f8"	3,429403357762855542	3,429403357762855542	0	0
"0xbd1f7d88c76a86c60d41bddd4819fae404e7151e"	1730,355568888078778400	1730,355568888078778400	0	0
"0x0c39a628d6325a838ac629750b9edcce2f4a57b5"	3,430990540601746464	3,430990540601746464	0	0
"0x6e561fff127d63e298d1b08bdbc07d59fd748ba2"	0,321602682101889137	0,321602682101889137	0	0
"0x1e8c000cca4d61c60255704ab827b03e8700129d"	0,260990148712683889	0,260990148712683889	0	0
"0x65870575837f98511793041ee5c0cc4db911b01e"	0,465788148130754143	0,465788148130754143	0	0
"0xe769d85072672dd5e763816fa2c60627b5bcde52"	824,984751715144625450	824,984751715144625450	0	0
"0xf7675840d593fbc5e9382dfec12d422319edb172"	0,220207388494139872	0,220207388494139872	0	0
"0x5dec02a7ebb9d1949c320303fdc2397ec7e09885"	1556,976539114155912102	1556,976539114155912102	0	0
"0x80feeb2c7956a7a8e87a7e9e90bfd61baedd913a"	1004,576588040068600094	1004,576588040068600094	0	0
"0xd527355a213acad5fcb66a81cfc081474b611f73"	79,366547933092135736	79,366547933092135736	0	0
"0x928efa31db4d805dc355945a5ab3c8c7a8db2fe2"	28,524431506866282149	28,524431506866282149	0	0
"0xe1163dcfb598f74da146a83cc878731d553abbfe"	0,442223760090677986	0,442223760090677986	0	0
"0xeb4bd5231274aa4c2b97a4fa06bad9ecfcdad5e0"	0,231353277373488181	0,231353277373488181	0	0
"0xd3639dc9b9486b9701d48259816d33b086ae6515"	10534,169319160428130999	10534,169319160428130999	0	0
"0xd99a8618e14462a2a323a5446c5856ceb8742e94"	3978,819920162859489210	3978,819920162859489210	0	0
"0xace95175b107f0d6a7a2949f7af83d7a3528fb4e"	1124,548209357769765760	6,654046881845234296	0	1117,894162475924531464
"0xad5c49dc02646898c7b9771e4c20bd3203556e76"	597,511684108741519594	597,511684108741519594	0	0
"0x3100196ea6ce9b824896c53838fa6fc88e3e5054"	0,412091383004876577	0,412091383004876577	0	0
"0xc571147a515a789eb23cbcbf92f86bc1485ab877"	2673,540289411452249624	2673,540289411452249624	0	0
"0x71e1d6e6f8da5295d6ff161bb22e9183120c9a15"	0,543780170095822246	0,543780170095822246	0	0
"0x728742e8cb6ccf1fec195c5a7539fc87162daf23"	2194,958958578543388285	2194,958958578543388285	0	0
"0x3373dd6f705e750898f678562960f99fcfbf6cbb"	1998,210344031584099866	1998,210344031584099866	0	0
"0x0467460ca0620c06bf23bd09f38341f7d233aba5"	2483,652874222726040898	2483,652874222726040898	0	0
"0x4795237e09bf7bff7b6fb3d42466e2917f571223"	2,370790637689694780	2,370790637689694780	0	0
"0xde6b2a06407575b98724818445178c1f5fd53361"	0,433534628592245064	0,433534628592245064	0	0
"0x57e3cf0221e6a15c55ade85f3c314abe0d41fee6"	1482,917036366934553371	1482,917036366934553371	0	0
"0xc8145caf71b4af6c6cc682fc7e1a41c8769c6e86"	1545,390431370455871729	1545,390431370455871729	0	0
"0xc808a7e9510dbc4ef27a21432649a3ed9ecd6968"	11649,767896854558784980	11649,767896854558784980	0	0
"0x05c18ffc1c74cb67cb26bb5222aaf3355b74bbc3"	951,184969214826423922	951,184969214826423922	0	0
"0x94e5644609e01c583086bd27854b16730cd41e75"	1830,007140949368476868	1830,007140949368476868	0	0
"0x620eb3c8d13b5bb235f2af01b20634b4c99955f0"	0,529177557188761916	0,529177557188761916	0	0
"0x77fb0deba36c1ae0057b8a07174ed3c87f53f11e"	1327,384021046647831099	1327,384021046647831099	0	0
"0x9160ab7ee16e69aabf910c41c46bb798c8f9546f"	287,876948257884919258	287,876948257884919258	0	0
"0xe63b7ff4639b990bad1d7257fff8070f859f0997"	1794,523513739146892476	1794,523513739146892476	0	0
"0x2314ed6c3e79b05365fb14b6bb832f03555104eb"	101,165560606221845319	101,165560606221845319	0	0
"0xa68e8c09dddd6ab170d5872422f38877622adada"	2711,989482962186229997	2711,989482962186229997	0	0
"0xd974991292c314696f68eaa2732191bb1688331d"	5005,219301304116925166	5005,219301304116925166	0	0
"0x274d9e726844ab52e351e8f1272e7fc3f58b7e5f"	5467,768136180173314642	5467,768136180173314642	0	0
"0xa14dcc58023eb50bc46b4621571b165b7b2cd9e4"	1861,422700844858354685	1861,422700844858354685	0	0
"0x17fd9ae8e8abc660c37855ab6ad1aa793d1d252c"	6609,666247347158787306	6609,666247347158787306	0	0
"0x6db499d9d4f996ad90ddc72630b2809b41f18266"	0,344658903741052125	0,344658903741052125	0	0
"0x0f87dd03a74e6a48d56661d96f44880c79b9d795"	9157,153602023450730485	9157,153602023450730485	0	0
"0x000e8c608473dcee93021eb1d39fb4a7d7e7d780"	3317,570435076497233240	3317,570435076497233240	0	0
"0x12d4f5e2efd434f752893b06a1406c3e7ac1c704"	6482,467719729291275144	6482,467719729291275144	0	0
"0x9bb4d790e8f205f15448b6a746d94f75f18cb4b6"	10399,410921611566664069	10399,410921611566664069	0	0
"0x1acf3e6e5fb8f5d53469c15b48550bbcfeb22bfc"	14616,255838614510139450	9240,106750082668440882	0	5376,149088531841698568
"0x2fd0476478c01d0472b264e27f9d3c1b30dada2a"	954,479449779728270187	954,479449779728270187	0	0
"0x33f14f6233bfdefd12520c6eca0d4ad526f2c6e6"	1708,792719162930097809	1708,792719162930097809	0	0
"0x7a22e7a4d912231f9c0fb6760c59ab560188360b"	0,427595211302480627	0,427595211302480627	0	0
"0x7624b0284b2a76da321b2f7ef27481d004dc235a"	906,220705875216367531	906,220705875216367531	0	0
"0xc6945ac4789fe3dd9e6c93746948b8409b6dd350"	767,013318527440787875	767,013318527440787875	0	0
"0x7a2fffcf2fbacc3f35c8e807d975f7c2046316af"	3736,487288982341851806	3736,487288982341851806	0	0
"0xdf88cbe36a66280300fb23dbd60b9fda671fb332"	81,056718967696355094	81,056718967696355094	0	0
"0x309dfaf096a9ea21b0c8c0aafbe27dbf715d37b4"	3736,566345927003567340	3736,566345927003567340	0	0
"0xb0e1505d9c8eff6936b927816a819b1ebaabd67e"	0,568148733277955453	0,568148733277955453	0	0
"0x493374100e511b1b091fa5bace1929dc154fee80"	667,900089719230891205	667,900089719230891205	0	0
"0x268cb4c8b97da9d146702d84501a64f597a3aa14"	90661,009951657222700305	4773,720122179409372620	0	85887,289829477813327685
"0xf1111dcdfbb2e5d93173aecfa4e388b48a31f17c"	0,662774899138417695	0,662774899138417695	0	0
"0x7b4b04ce4760cc87356e8a4a69abf17cc9575f8a"	6826,761928347104003478	6826,761928347104003478	0	0
"0x54ef5a05161f0114c0f41b8ee0d269903ae7be8d"	5190,878436452450841898	5190,878436452450841898	0	0
"0x5543955098067c40807371cd32418b9b7e0e5600"	0,496219138435328722	0,496219138435328722	0	0
"0x668c6f75486d6882a1aacf7bf03eee605c96fdad"	2747,981628143736543279	2747,981628143736543279	0	0
"0x68a649c1a4335c3f5c6fab1c60fb438ff5098531"	22,137601079091375311	22,137601079091375311	0	0
"0x2ae9c12d8356f11d1be6c4e91fe64c10783d42e5"	72,870220895805800865	72,870220895805800865	0	0
"0x0dd2019e2633e99a5865eeac5d05c3bc113f363b"	499,556368857638403824	499,556368857638403824	0	0
"0x163b8deb1730d0a69f4c76ffd3c39f23d6289449"	49,039307894505334673	49,039307894505334673	0	0
"0x267987b4ed90807a427e582acfd170a5fa01be6b"	33,442387826982638899	33,442387826982638899	0	0
"0x1bf631120ce843ec8c9c04e9560c454e3bc2d1f5"	2,410697132551494537	2,410697132551494537	0	0
"0x42a64201a842ede7e617a36b0256dc20ad34fa88"	106,269503939547306004	106,269503939547306004	0	0
"0x51a23045db018780dd40c890c62368c187e8d179"	4840,849141762178078352	4840,849141762178078352	0	0
"0xb1945d5962a0a3d9b88679de4409ca377e4d08bd"	0,280694920591142816	0,280694920591142816	0	0
"0x46e6f25d092ad9048a3c2bf09a8ea02fa15f0d05"	1658,612516122451324918	1658,612516122451324918	0	0
"0x4f50d47d20380172746527bbeaa274940c38efac"	9684,135347083727538120	9684,135347083727538120	0	0
"0x91a503945eaf68ff638da328931f460893ef42d6"	306,104281690437574071	306,104281690437574071	0	0
"0xe86a383f599eb082f0dd6187dc144e22893220f6"	1378,361863319608346501	1378,361863319608346501	0	0
"0x3c229864378b3b0adf98ae247ca33986aed8ec1e"	1269,689432832048623823	1269,689432832048623823	0	0
"0x7d480d5fa0e8ab1232c02daf9aba33fd812987fa"	1401,601753946303006160	1401,601753946303006160	0	0
"0x6bac48867bc94ff20b4c62b21d484a44d04d342c"	4212,502358815011575643	4212,502358815011575643	0	0
"0x0ef8582381874780e4cdbbeaef8bfa1f9cd34dae"	2499,444299401958915041	1251,377221809072807446	0	1248,067077592886107595
"0x8a9bcdc68d19e111663d6c986caf1da1eda1c304"	2234,090429881153795577	2234,090429881153795577	0	0
"0x373af10b9e12bfa505149f287edd0f00511ee886"	1,656105391488273737	1,656105391488273737	0	0
"0xac9e6fa8ad5214f365e99ee96227598ea1e4b20c"	10455,872188098350306973	10455,872188098350306973	0	0
"0x2755da7bb6b7a70eae26cccf447682298eac1eb8"	2851,255631890004224260	2851,255631890004224260	0	0
"0x4ff9288793ce6c98d7dab429f8ad97691d8a0f5d"	0,328090927732615889	0,328090927732615889	0	0
"0x5eb6fcebbce8b397e501f5eb156f150441cc3c86"	5595,781218648349749856	5595,781218648349749856	0	0
"0xd607fce24b45d4be5bc6b9aac0540bdff8ddf76b"	3113,055703727639411227	3113,055703727639411227	0	0
"0xdb33efb01ed7f36a803b1e7eaeae737d22f9ebca"	4411,502341825660550967	4411,502341825660550967	0	0
"0xc4dfdf8c6b5512b2aab84e8d9f969cb8b9fd3aba"	6270,194347246324468870	6270,194347246324468870	0	0
"0x5056aa6baa5967d588bbe8f546ec15891bd56a49"	977,073235652060247958	977,073235652060247958	0	0
"0x200c233de55c1e2ab271edb87e5abce150d637a0"	0,246145893073896088	0,246145893073896088	0	0
"0xe64262a940f948abbe4236eb936e07aa7550a1ff"	3316,292330914381636831	3316,292330914381636831	0	0
"0xf14a04d18cb5ba0fe293f6157cd4593404c12ece"	0,306100550174045860	0,306100550174045860	0	0
"0xed576e57ae40d9e8fae69fc5e71db3a9ae66c23a"	13246,060423072754929308	13246,060423072754929308	0	0
"0x7d6645feba93d57d817763350b33c19d9c2ced3c"	1891,461847693527033698	1891,461847693527033698	0	0
"0x5c46deea1783f1d7e9579b963f2021ac1b5bfe7b"	3743,023337275957146630	3743,023337275957146630	0	0
"0x35dcf2c2223f335266e17dacbe8777d7c5bf8a15"	14924,917917808837955818	14924,917917808837955818	0	0
"0xe20a4f1e92dc89c17388886d37b2ed58f07e2f29"	182,804704049262312537	182,804704049262312537	0	0
"0xad0adf554eeac313b1c2fc06526c0ac969c584ad"	8,969269076280779629	8,969269076280779629	0	0
"0xd8e10962745f8582cfac5c1ba0039ca968709ceb"	0,466650565564341813	0,466650565564341813	0	0
"0xf2c95079e35a27c296b01759431e05c38e392a21"	3666,950601636430747021	3666,950601636430747021	0	0
"0xea3ed91a668b6a56751729016ebafc214dfbeb65"	3714,896442671038130356	3714,896442671038130356	0	0
"0x9e7835be9066365485302dacab277a02f5302af3"	3468,166443191371478782	3466,132828734523627645	0	2,033614456847851137
"0x1847a87a9cad63e55d6825267b73968878a4e4e5"	306,581019873727370850	306,581019873727370850	0	0
"0xac741ebe63a35ed2b217f37f3b6c626765d11ead"	4088,058071847684914246	4088,058071847684914246	0	0
"0xa389e2fc6ed8af24c43cd85752bd8feeb14a1a69"	10952,871843435947084799	10952,871843435947084799	0	0
"0x262a1482e84bb2c2bd20c7f99bfead8a0c277937"	0,209558141980187268	0,209558141980187268	0	0
"0xbc1980f0f5c156180b913092fab43ac31932f27f"	148,041060864989333368	148,041060864989333368	0	0
"0xdcb7e8f1b586c94dde9b430557e4df6727779aca"	2829,470018956641979457	2829,470018956641979457	0	0
"0x93bb2d258786109439cb268c0a425b314d8abf56"	3029,834131514940054331	3029,834131514940054331	0	0
"0xb0e7c2319993c00b9430d18bdd9f98fefb6b5857"	3514,830447289363291929	3514,830447289363291929	0	0
"0x09a98b8b15c9fadff8524503768479b26ede3ec7"	0,298877658229575627	0,298877658229575627	0	0
"0x95e0734c3d4dfcdf932c765eba2a359799226b41"	1993,222942691736307097	1993,222942691736307097	0	0
"0x39934f0a14aa55ab28c569e6d5adba3349ebf823"	0,273259865091192267	0,273259865091192267	0	0
"0xef35dfbd99e100776f76976948e250cd0a89c7ef"	1443,400324388177068613	1443,400324388177068613	0	0
"0x4e58b97ce2c9a687ff6df2ba7f8f7217ad44327d"	0,271030548224204637	0,271030548224204637	0	0
"0xe944885cea1bfa3518610cbd2693752ce56908f4"	0,299945764343020504	0,299945764343020504	0	0
"0xaf7d21d40e688eb4eb791943e46d35a14edca471"	382,614431039984879135	382,614431039984879135	0	0
"0x7b8d6d838105681303b36d7ce8c80419bc72e714"	94,520702078615599362	94,520702078615599362	0	0
"0x8646cc4682e218327bed6630eb7d5c8b370c740d"	3928,778000924606658373	3928,778000924606658373	0	0
"0x1d601f4c8463b602084f39471d8c04a686f0edce"	525,677378076814989072	525,677378076814989072	0	0
"0x19f18ecd93ca130a24035ede88159f83b6576cc8"	640,745488454101405296	640,745488454101405296	0	0
"0x7983c67d0d0c8742e1b60de04c880fc450a0a495"	2940,587436561736922158	2940,587436561736922158	0	0
"0xb4ffd9b783a71b7cb1790d02e8f744cc32dc9c1f"	1004,302631725388550876	1004,302631725388550876	0	0
"0xa0e7edd7dfd9828b13393732e9cb34651c06ec14"	11127,963298373981160694	11127,963298373981160694	0	0
"0xa83f9254afdcf1673dc2b31a6690afd0af1d2bae"	4240,938374247888759783	2313,026567632472051628	0	1927,911806615416708155
"0xf6f9e2eb2df8dee61f11a4e2937f9f1936bf46d6"	620,107008258367386588	620,107008258367386588	0	0
"0xce2bab72c7d21cdf960fd194953daf7544e36231"	127,831064889530196638	127,831064889530196638	0	0
"0x96cd6af97885b2bc556293d98d6f0a56eec7e43e"	32,931529374072596283	32,931529374072596283	0	0
"0xdca90927498cf66c2081be5854bbb7d9e1cfa70c"	4041,109039979193312320	4041,109039979193312320	0	0
"0x7010861fbf4b55f7f14c2a9946d744357ba3eb02"	26,470947966204771973	26,470947966204771973	0	0
"0x35982287d6180e90ebbc9be1b3a2326515ca0090"	286,661920638776507531	286,661920638776507531	0	0
"0x280a8675cf1d930c638f4f9eb9dbe75823801d5a"	6850,619829157803906128	6850,619829157803906128	0	0
"0xc084508124a8b76e44a07418a92a868394153771"	0,306493461200749273	0,306493461200749273	0	0
"0x96cb2f6cdf6f301e59724092d03ad119782c093d"	1,093181427193156141	1,093181427193156141	0	0
"0xd048de4000b3a9ac8ed4c2e51c3893206d78eddf"	270,419930764472780993	270,419930764472780993	0	0
"0x9b00e79b18fb425e82a1a21a3c66217acfda4f3a"	182,263397919877888853	182,263397919877888853	0	0
"0x98c8061f7ad5aeec83012fc55b24f1fd6eb1c660"	2601,131804571165503148	2601,131804571165503148	0	0
"0x14200888c9b85b4f1e589de4be12e46916b7af31"	1472,996438098028420427	1472,996438098028420427	0	0
"0x7a81a394a47e8993ecbef6ae7ea264331048b2b5"	6048,363270106645359192	6048,363270106645359192	0	0
"0x1777281a2b6610d40ff726c3e03bbdc3b93d31ad"	7,939685112153328284	7,939685112153328284	0	0
"0x7a429e1cb54bedb645c612354cdc58b00c477419"	212,731846305672439856	0,288899128911458691	0	212,442947176760981165
"0x585c17a13241bc44d4aca25852a219bdddef6659"	692,344298701912862271	692,344298701912862271	0	0
"0x0d99d9c32d012620ee07dbf0b7a020a633c4fbcd"	7090,310522585923536099	7090,310522585923536099	0	0
"0xc5d16847874f3c47c5dfec353d01105896459d0f"	139,020028534352860561	139,020028534352860561	0	0
"0xf940ce19b9cd0b9efd586381b488cefb75eb413f"	309,220274910351292874	309,220274910351292874	0	0
"0xb271769c54b07e33e7f9f337fac2988c404e1da9"	2038,400408439369357438	2038,400408439369357438	0	0
"0xe653659b4eecfe41b5afebbb2e55f3bd82032b37"	380,731402380231543248	380,731402380231543248	0	0
"0xdd975a25e176e9a121e3e99ae83ab80ef056b528"	12568,888354489565244876	12568,888354489565244876	0	0
"0x8308c4b46101ef76444a6936c22b3e851ed719c0"	7949,890136668829654809	7949,890136668829654809	0	0
"0xb427b8ef546362cb7f85aaffac86ade4b15882bc"	1429,225731037384093725	1429,225731037384093725	0	0
"0xb909304d2b21d1ec9be1bb71fa06fe6e5799fb1d"	1162,100980700601667195	1162,100980700601667195	0	0
"0x1f9404daddcceecff68430ae4db28ba545de25e9"	1316,474779694032804400	1316,474779694032804400	0	0
"0x273e9c8198378640f5f007379034b5fa201ef119"	2165,774809324239278397	2126,269182986584837636	0	39,505626337654440761
"0xb8e0591ad4ed73e1fd5a5bb6cddb7f526f697a14"	3860,055692487462238205	3860,055692487462238205	0	0
"0x40b6cc4fa4440ab3ea81c43a52a3f3051ccb9843"	9735,372200549041735940	9735,372200549041735940	0	0
"0x4e22d075361767efa9eacb1f7187af8fab12628f"	702,994013547369831940	702,994013547369831940	0	0
"0x0d08e4b40064fbbebd3d70d56b4da0315c92e4d3"	263,294955938806822360	263,294955938806822360	0	0
"0xa161af0e1ab3dbda1f8085b489350fb0df64a51e"	359,704304432716468281	359,636175855464273354	0	0,068128577252194927
"0x869daaa8257abbba3471a909cfa9c728be4d82f4"	10152,958830033165213536	10152,958830033165213536	0	0
"0xc2550edaba62eb958a7929e1763473faf9a49fa5"	2637,059530953114062868	2637,059530953114062868	0	0
"0xf5f39aa233f595c2a09d0a90610b79f455b4c53d"	5730,765892770884420315	5730,765892770884420315	0	0
"0x00b591bc2b682a0b30dd72bac9406bfa13e5d3cd"	5330,855041006591818586	5330,855041006591818586	0	0
"0x7a4577d692e37b49987d488eff2c18186a7f6b2a"	173,549703599390682029	173,549703599390682029	0	0
"0x2dcc32cc8d76559deaf66b28e37fc91c5838b56d"	284,998411942798725249	284,998411942798725249	0	0
"0x6a12795beb0c4dfe39b5cb1ceec8ce1784a9f073"	9000,350604737419416779	9000,350604737419416779	0	0
"0xda5d73d6c3a5cc4a4e5e3f8429389e9a46188b7f"	1799,495344601206852531	1799,495344601206852531	0	0
"0x3c803a58e42d5e78475b185dc9b055df16e86c6e"	8675,294186845345393522	8675,294186845345393522	0	0
"0xda0b0b2b8ab7af0c1106680178bba06e4ee0cacc"	5967,577690798715593701	5967,577690798715593701	0	0
"0x01d223451ba7eae1e486ac92bf7e3d405d7d2a2e"	573,038279841380813195	573,038279841380813195	0	0
"0x4cf57d42b8ab8d7bfa9be1cdc35ed84429cd2168"	4345,345759308386732300	4345,345759308386732300	0	0
"0x324f099c5b98c0c9964071481c7762b6635d6733"	4379,774377520734560676	4379,774377520734560676	0	0
"0xe281d738ea15c68d8e7a3df6c02e28c6b7858450"	4379,706707320614441414	4379,706707320614441414	0	0
"0xdf879669b3eb2192b1289b08fb8dc8602993ea52"	263,294955938806822360	263,294955938806822360	0	0
"0x5d23644733969ba0b2ed934648967d3ab90372d2"	1316,474779694032804400	1316,474779694032804400	0	0
"0x169216a118bf97d52fca4060f34d3f2e6d3bbb50"	735,153772092159215390	735,153772092159215390	0	0
"0x32555e8a94d39f5da3192d30dd60380626c95a17"	10604,312874086497686221	10604,312874086497686221	0	0
"0xaaab28818f71c96e13518025cc063a1ca6f4fd58"	5843,816667178365605650	5843,816667178365605650	0	0
"0xb2a231541a4b4af00e3347af259509ccc2aab739"	2001,373679133797736540	1177,371084790381019047	0	824,002594343416717493
"0x2fac59ea5992e85193069261951a1fe242663d5b"	1886,800540675401862245	1886,800540675401862245	0	0
