"Address"	"Total Balance"	"delphi"	"dex"	"sparta"
"0x043500bb7086c4b6457cd8362fd7306b1c90db00"	0,750015120876586283	0,750015120876586283	0	0
"0xe8b87679bf143ddc835ced7670b6f594a501fd80"	21,588811682030424777	21,588811682030424777	0	0
"0x5780837c1d9ac3cd9b72203c8a0cfac73a9fc0b8"	59595,831098400987684727	18715,582406329456716776	40880,248692071530967951	0
"0x4dab9b8fca17a37e5ef0eef7d1ac09e2ac1580fb"	60997,704739383654668927	9741,119951238724752329	0	51256,584788144929916598
"0xe6cb0096927fde2cc0ba3b8dda6913e54198952e"	9517,917688264322350733	9517,917688264322350733	0	0
"0x278aea15fd6074ad8c5f890a05bb28e336be3be5"	5594,833052580131152354	5594,833052580131152354	0	0
"0x6b6582abce056d5394c18392539ee72d8979e160"	1934,055182471292937407	1934,055182471292937407	0	0
"0xc1723b93e1aadfd00806079edf11d70461c49da0"	3056,515590523651553667	964,617429477715631947	0	2091,898161045935921720
"0x8b9fa7432c73c7135e3ec3014cc0b39720634fc2"	9175,604761257141944952	9175,604761257141944952	0	0
"0xa14f9b86da08467dd05b8c6e2c3a2f2c6214c60f"	10818,752438324912873213	10818,752438324912873213	0	0
"0x52cc6357cebe1b5114aea23e62cd773d6004b71d"	1338,296752131791436113	1338,296752131791436113	0	0
"0x3c3b04835a0fc640f78e63dede6b3d4ac55d688c"	5339,885068919632431061	5339,885068919632431061	0	0
"0x813413997503e41173f210c908cdb3528835cd42"	0,877582143711567952	0,877582143711567952	0	0
"0xf53feaeb035361c046e5669745695e450ebb4028"	8,003374278843171652	8,003374278843171652	0	0
"0x4ee92dbb71e04bdb8c7f83b08fc5b26659f97a4f"	5856,529489065469533671	5856,529489065469533671	0	0
"0x399abd36b9c7cef008f75d8805ee5fdf05d41773"	1,002670032782605247	1,002670032782605247	0	0
"0xfac44bfdc053a9615c6b0527f44416914628a0c4"	7930,644115951376079465	7930,644115951376079465	0	0
"0xcee32df0cb1ae7a8770ea9f10aea96fab9031f05"	0,484485810647759585	0,484485810647759585	0	0
